num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
252,-0.6,-0.9,0,0,0.6,0.9,1.0816653826391966,-0.49664775211004714,-2.658114147006764
253,-0.6,-1.2,0,0,0.6,1.2,1.3416407864998738,0.14145951392539854,-3.598184005395263
254,-0.7,-1.3,0,0,0.7,1.3,1.47648230602334,-0.5768923894165447,-2.3338019537386794
255,-0.8,-1.5,0,0,0.8,1.5,1.7,-0.682182664389954,-3.187675068001637
256,-0.8,-1.7,0,0,0.8,1.7,1.8788294228055935,-0.00918007854522826,-3.2974690604068098
257,-0.8,-1.8,0,0,0.8,1.8,1.969771560359221,-0.011025413105090642,-2.828997205350447
258,-0.8,-1.9,0,0,0.8,1.9,2.0615528128088303,-0.04132715636175177,-2.888264045550338
259,-0.9,-2.0,0,0,0.9,2.0,2.193171219946131,-0.7586382843913673,-3.014041015110534
260,-0.9,-1.8,0,0,0.9,1.8,2.012461179749811,-0.10093361963344066,-0.9527296456286001
261,-0.9,-2.0,0,0,0.9,2.0,2.193171219946131,-0.13477212941681171,-3.691300247147659
262,-0.8,-1.9,0,0,0.8,1.9,2.0615528128088303,0.6112420403532435,-1.7043420728790968
263,-0.8,-1.9,0,0,0.8,1.9,2.0615528128088303,-0.08190820997312567,-2.438497149749945
264,-0.7,-1.7,0,0,0.7,1.7,1.8384776310850235,0.6123700661636419,-1.0823294628388354
265,-0.7,-1.6,0,0,0.7,1.6,1.746424919657298,-0.03958732401724044,-1.6322680699810042
266,-0.6,-1.5,0,0,0.6,1.5,1.6155494421403511,0.6924638387589594,-1.5084931723686292
267,-0.6,-1.2,0,0,0.6,1.2,1.3416407864998738,-0.007294223902215263,-0.13402117080409148
268,-0.5,-1.2,0,0,0.5,1.2,1.3,0.7321659877155122,-2.0479198859395926
269,-0.3,-0.8,0,0,0.3,0.8,0.8544003745317532,1.4775664909967041,0.7469909697154258
270,-0.3,-0.9,0,0,0.3,0.9,0.9486832980505138,0.21506406054478502,-2.4935704972251758
271,-0.2,-0.5,0,0,0.2,0.5,0.5385164807134505,0.9240257930054616,1.0225477036764117
272,-0.1,-0.5,0,0,0.1,0.5,0.5099019513592785,1.0097250918088339,-1.4994969457561513
273,0.0,-0.2,0,0,0.0,0.2,0.2,0.5241033994050991,-0.8929298877065825
274,0.2,-0.1,0,0,-0.2,0.1,0.223606797749979,1.7615271310569043,-0.5417582833548995
275,0.3,0.1,0,0,-0.3,-0.1,0.31622776601683794,1.2868005265604419,0.3196216711552202
276,0.3,0.3,0,0,-0.3,-0.3,0.4242640687119285,0.6663814711471514,0.5375259358360559
277,0.5,0.5,0,0,-0.5,-0.5,0.7071067811865476,2.054292509825696,0.5851591584614815
278,0.5,0.7,0,0,-0.5,-0.7,0.8602325267042626,0.8008792303285761,0.8870474059252997
279,0.6,0.9,0,0,-0.6,-0.9,1.0816653826391966,1.4965663595516596,0.8380783238225828
280,0.7,1.1,0,0,-0.7,-1.1,1.3038404810405297,1.6598794319960395,1.1225484789071687
281,0.8,1.3,0,0,-0.8,-1.3,1.5264337522473748,1.7252500846489252,1.1828204189615923
282,0.9,1.3,0,0,-0.9,-1.3,1.5811388300841898,1.8171183748086608,-0.027705974682992407
283,1.0,1.6,0,0,-1.0,-1.6,1.886796226411321,1.879742784321543,2.1700449029717106
284,1.1,1.5,0,0,-1.1,-1.5,1.8601075237738274,1.9556249166779391,-0.46701934078548696
285,1.1,1.7,0,0,-1.1,-1.7,2.0248456731316584,1.2933381365776897,1.6624158639091668
286,1.1,1.7,0,0,-1.1,-1.7,2.0248456731316584,1.3216538279865557,0.41675117430258074
287,1.2,1.8,0,0,-1.2,-1.8,2.1633307652783933,2.0902017778026027,1.218275963409695
288,1.2,1.8,0,0,-1.2,-1.8,2.1633307652783933,1.4321801825552527,0.5425861931427927
289,1.2,1.8,0,0,-1.2,-1.8,2.1633307652783933,1.466002220022422,0.587165855704572
290,1.2,1.6,0,0,-1.2,-1.6,2.0,1.501206205074837,-0.808550921199651
