num,x,y,targetX,targetY,errorX,errorY,tot_error,PID_x,PID_y
175,-8.9,-0.7,-7.968119442659479,-0.713605285791486,0.9318805573405218,-0.01360528579148601,0.931979869391367,-0.22065138336559972,-1.1674334789507652
176,-9.0,-1.1,-7.943423617659074,-0.9498597202132464,1.0565763823409258,0.1501402797867537,1.0671905899768244,-1.518324359508808,-2.7528922838011094
177,-9.0,-1.3,-7.903376719113206,-1.2397150421956054,1.096623280886794,0.06028495780439469,1.0982790612227813,-0.5019163555888118,-0.013229851234037415
178,-8.9,-1.6,-7.860855132140789,-1.485734720842838,1.0391448678592115,0.11426527915716211,1.0454083462547075,0.5098196484968784,-1.457015249133684
179,-8.9,-1.9,-7.805637830314036,-1.7528029428986525,1.0943621696859642,0.14719705710134745,1.1042171580169675,-0.7013170432582034,-1.2174678622964885
180,-8.9,-2.2,-7.744109030388694,-2.007265871383624,1.1558909696113062,0.1927341286163764,1.1718491276450562,-0.8332095157955735,-1.386574774312658
181,-8.9,-2.5,-7.6754501981145085,-2.255641438353991,1.224549801885492,0.2443585616460089,1.2486926459091139,-0.9662075549167013,-1.4868084884132788
182,-8.7,-2.7,-7.596511133063364,-2.508681335411583,1.103488866936635,0.19131866458841706,1.119951119858806,1.0400783302557415,-0.37902921802415
183,-8.6,-3.0,-7.512116106614504,-2.7511472644400268,1.087883893385496,0.24885273555997323,1.1159834449862,-0.03478141703195789,-1.557999189207898
184,-8.5,-3.3,-7.414008050311894,-3.005506448151002,1.0859919496881059,0.2944935518489977,1.125213298387471,-0.19169676205760752,-1.431553735132353
185,-8.4,-3.5,-7.312544794581024,-3.2445817695468078,1.0874552054189763,0.25541823045319223,1.117048475331607,-0.23811001824882033,-0.5546537001153675
186,-8.3,-3.8,-7.199481910513343,-3.488281363434484,1.1005180894866573,0.3117186365655158,1.1438131725372052,-0.37327123064844225,-1.560336190242508
187,-8.1,-3.9,-7.078297339217597,-3.728040447967196,1.0217026607824025,0.1719595520328041,1.0360725913685602,0.5810280730071378,0.4827992163230995
188,-8.0,-4.3,-6.9558737488023565,-3.9517769778703142,1.0441262511976435,0.3482230221296856,1.1006629373160413,-0.473109064392783,-2.8867351208112426
189,-7.9,-4.4,-6.823792206720752,-4.175721250295611,1.0762077932792486,0.2242787497043892,1.0993289643614208,-0.5969815834334367,0.33190499673680685
190,-7.6,-4.7,-6.67331991010203,-4.412205744071912,0.9266800898979692,0.2877942559280884,0.9703409311981591,1.245840562610018,-1.6056304779602393
191,-7.4,-5.0,-6.528915785225115,-4.623214017462825,0.8710842147748856,0.3767859825371751,0.9490813378559729,0.40979988149482155,-1.9831884355494798
192,-7.2,-5.1,-6.373227027941968,-4.835581067434604,0.8267729720580324,0.2644189325653956,0.8680270267824011,0.2905611838451792,0.16641742482601307
193,-7.1,-5.5,-6.2098012642617615,-5.043721832421753,0.8901987357382382,0.4562781675782466,1.0003217259054809,-0.855298596273161,-3.051134884852033
194,-6.9,-5.5,-6.040676823440302,-5.24509813523191,0.8593231765596983,0.2549018647680903,0.8963321273026534,0.11721552555848455,1.0800630325801255
195,-6.6,-6.0,-5.8653235827644705,-5.440466817665261,0.7346764172355291,0.5595331823347394,0.9234862317196039,1.1398942584469958,-4.290449154109712
196,-6.4,-6.1,-5.679734312084128,-5.633966579274475,0.7202656879158722,0.466033420725525,0.8578868284465374,-2.0053349883641935e-05,-0.16663348165359437
197,-6.2,-6.4,-5.4896409095661465,-5.8193472447428105,0.7103590904338537,0.5806527552571898,0.9174789695408707,-0.047199711392918994,-2.34171003519941
198,-5.9,-6.8,-5.295933685186413,-5.9961587041963496,0.6040663148135872,0.8038412958036503,1.0055132726780682,0.996142773196736,-3.598244044918955
199,-5.7,-6.8,-5.095894645985501,-6.167089802562123,0.6041053540144992,0.6329101974378766,0.8749391960415508,-0.10744296655605184,0.5401435815481683
200,-5.5,-7.2,-4.891265904473915,-6.330620672419756,0.6087340955260849,0.8693793275802442,1.061309386691665,-0.16378272056204218,-3.786280827502102
201,-5.2,-7.2,-4.679117851613809,-6.488959431234045,0.5208821483861907,0.7110405687659549,0.8814175531145418,0.8216924613298404,0.34500912612621004
202,-5.0,-7.6,-4.466330966710699,-6.637229890234279,0.5336690332893008,0.9627701097657209,1.1007855928155288,-0.22247309427815354,-4.036749652056383
